Var1,NSGAII,ECNSGAII,PECNSGAII,SRNSGAII,DCMOEAD,ECMOEAD,PECMOEAD,SRCMOEAD,ANSGAIII,CTAEA,CMOEA_MS,ToP,CCMO,PPS,MOEADDAE
NSGAII_DASCMOP2_1_M2_D2_9.mat,0.88422492819893,0.849921598557027,0.890581602408093,0.871780602088825,0.890325532507041,0.855429620105154,0.589799947639509,0.885610085179637,0.886300419029195,0.853297155329791,0.873632768322655,0.90111350338461,0.927023713957592,0.932903283282557,0.865335247135688
NSGAII_DASCMOP2_2_M2_D2_9.mat,0.981188224871989,0.98035574079575,0.889995949915591,0.982787843343925,0.941897759445033,0.971403690587422,0.628512413101258,0.989543650390833,0.982073624386203,0.86059642658629,0.98852215153936,0.986877019854269,0.980050342267202,0.984635169476972,0.892952038738844
NSGAII_DASCMOP2_3_M2_D2_9.mat,0.956153031771283,0.947274282695451,0.908068538594609,0.952636240032534,0.929757805545588,0.881712779077099,0.651651680756313,0.966877382634697,0.958321488558021,0.868279488563314,0.962535395729186,0.989491554011726,0.964949924068632,0.986680469405259,0.884079492449139
NSGAII_DASCMOP2_4_M2_D2_9.mat,0.946151460933475,0.977473381900783,0.892374922668648,0.977919352911351,0.919461381911216,0.919362753544908,0.64469332223711,0.978531039785086,0.968133175630201,0.879995097102124,0.969118002714157,0.984500450175886,0.979198707339865,0.982667693976763,0.8992528800805
NSGAII_DASCMOP2_5_M2_D2_9.mat,0.944395554147157,0.950447689699824,0.901200833563706,0.962611945752627,0.941129399811574,0.909908293586044,0.590947242879891,0.945786552040444,0.952194420809038,0.855586552538403,0.957658044624546,0.990862663494017,0.972485408819904,0.984404552541228,0.892173666285778
NSGAII_DASCMOP2_6_M2_D2_9.mat,0.927507949721797,0.815296324125659,0.816486090439708,0.933092415672342,0.867715120474955,0.90364468296136,0.578423887111539,0.935162377085429,0.81278263666536,0.783742610213391,0.793515429022597,0.950246652440005,0.907658446886971,0.898324545011794,0.916656934481966
NSGAII_DASCMOP2_7_M2_D2_9.mat,0.847866820685783,0.864379211116624,0.696899813294092,0.855020276683452,0.866139554392277,0.858873162495219,0.50939991637644,0.894490432447115,0.760452193205221,0.72531873712673,0.800350521332168,0.848449575378506,0.821137839020447,0.806125309067317,0.881717070136121
NSGAII_DASCMOP2_8_M2_D2_9.mat,0.853799469176102,0.856451923041043,0.639677033847468,0.852701314347491,0.954651842716212,0.942256147951169,0.357761811408674,0.940603926188692,0.76234469907142,0.610457863661138,0.758805356253717,0.78162819338048,0.804493368879214,0.809403760665808,0.858379447455019
NSGAII_DASCMOP2_9_M2_D2_9.mat,0.876297628033428,0.862258988283034,0.708937642335924,0.904121559522546,0.925071661924645,0.955946240747691,0.451367658214457,0.974763223677054,0.795873933968536,0.694952500726335,0.837043163553945,0.842146927800528,0.845533825179808,0.768617108723608,0.904079755171912
NSGAII_DASCMOP3_10_M2_D2_9.mat,0.820268252109903,0.764841867792494,0.801809319298696,0.754799330825141,0.670664321072242,0.657734512727833,0.389489625913742,0.726173766745131,0.82485505476677,0.844004213092843,0.761948576432924,0.986848078276496,0.982727746279376,0.877034674638223,0.777247098512303
NSGAII_DASCMOP3_11_M2_D2_9.mat,0.87740236834342,0.840436734836024,0.696350222412363,0.903602348926578,0.768002068307638,0.773232848946009,0.384332320623215,0.915637230567416,0.947395865162779,0.872534487834161,0.849518646987808,0.924202216633022,0.963651312170404,0.910327983891471,0.798567189103942
NSGAII_DASCMOP3_12_M2_D2_9.mat,0.950795881215338,0.934687667121334,0.850996851224654,0.940660922297142,0.875996466337379,0.866134513511614,0.634130550798886,0.906361871105004,0.944348421512009,0.927404558859993,0.889707158962562,0.979683717187425,0.961262966610349,0.966434486209898,0.916380591869656
NSGAII_DASCMOP3_13_M2_D2_9.mat,0.843267194946879,0.857284269094462,0.745415543327751,0.765755102463207,0.785234531323467,0.776861773848935,0.409424211816417,0.820470639824114,0.835126454226255,0.850459895062877,0.804158404567367,0.918686351975262,0.909353122218507,0.901801145550723,0.791908330357649
NSGAII_DASCMOP3_14_M2_D2_9.mat,0.845853265091374,0.820859479170679,0.861599643371821,0.851942478459281,0.780765395320486,0.787943691046482,0.542196068837278,0.806701927089781,0.817281340758101,0.885896022835991,0.838963747654019,0.904201792460999,0.941220092083824,0.851462391654595,0.772116057356933
NSGAII_DASCMOP3_15_M2_D2_9.mat,0.71096320907498,0.750185691338688,0.858732283615389,0.741599042831799,0.665315140421758,0.63167197255291,0.377112029232666,0.754524587819675,0.760326203883219,0.906246180415731,0.70785415084163,0.879226858271997,0.977087580685035,0.889166957187741,0.747213211998618
NSGAII_DASCMOP3_1_M2_D2_9.mat,0.954012244914508,0.966193961702136,0.740505227282708,0.96879539566192,0.910108710335376,0.914394790694357,0.33672083340229,0.937279276868446,0.960098516018697,0.775521438519649,0.953312559559817,0.988366920527271,0.969478132256706,0.976508129273797,0.89642809125231
NSGAII_DASCMOP3_2_M2_D2_9.mat,0.987014246436136,0.98673313826944,0.741441601639048,0.991043174942673,0.977179254731448,0.980859935029645,0.418090612200525,0.983197563576892,0.983003499418777,0.80548081920381,0.992154244296411,0.985703959500537,0.987433889717184,0.979200435569704,0.931062323585276
NSGAII_DASCMOP3_3_M2_D2_9.mat,0.971302688052764,0.96620287335562,0.802285292976074,0.971670868521183,0.888933524738814,0.886642555205329,0.495989099404427,0.938411902061981,0.960033162403089,0.83637175392743,0.946278607860414,0.972627349403527,0.982269101202878,0.926151342037994,0.870196256425609
NSGAII_DASCMOP3_4_M2_D2_9.mat,0.939419641972655,0.927425690237107,0.747942245722373,0.947018633896032,0.786701544544052,0.814520349939821,0.315926060716147,0.840314781034458,0.943016171692015,0.787632852321117,0.900097891408882,0.964458496891324,0.974679873241671,0.928764450405623,0.818843765489076
NSGAII_DASCMOP3_5_M2_D2_9.mat,0.894626373979123,0.885749109090375,0.836477842802247,0.876074755870054,0.786096007285805,0.801009672541724,0.570399995802861,0.858871069716535,0.930333673939493,0.836693029698442,0.934300402929169,0.986331326081369,0.987404208844975,0.939974923064429,0.842858048136516
NSGAII_DASCMOP3_6_M2_D2_9.mat,0.984062338470709,0.995050328848352,0.79720078290275,0.985331891621483,0.924326602711738,0.955386026339222,0.462623387186793,0.96017547465248,0.981314201521554,0.876951006178315,0.981408782594273,0.994588755484671,0.991486096890715,0.964138382898328,0.965445514228053
NSGAII_DASCMOP3_7_M2_D2_9.mat,0.941982250121221,0.948131568821083,0.761590201797598,0.947617903634441,0.856961577279909,0.869874893568922,0.46868129676418,0.890070738623264,0.950614202863464,0.810651052234597,0.94132423067216,0.944632728072388,0.942048572900916,0.927666518439401,0.874795781003665
NSGAII_DASCMOP3_8_M2_D2_9.mat,0.886598186981266,0.909411819978406,0.782025219508716,0.910829721090302,0.845586293278072,0.815077067644905,0.420868870442516,0.847223727916998,0.93075754930216,0.822236457222451,0.853847036100051,0.952835808349576,0.985128835073681,0.919501553905446,0.798803564611955
NSGAII_DASCMOP3_9_M2_D2_9.mat,0.919615494744038,0.869996935919433,0.808986473868075,0.891649797737577,0.719046770228114,0.746869070154385,0.407324729431909,0.827456238431925,0.902412113237332,0.838348552077769,0.893151351089529,0.975952573728546,0.986318727110218,0.909897518976943,0.768109520937449
NSGAII_DASCMOP4_10_M2_D2_9.mat,0.997623729029249,0.997745342150498,0.850587634131305,0.996457792290794,0.992559869681939,0.993714543295745,0.857724167206968,0.996853750886957,0.995968692914548,0.849188118460631,0.997308453618826,0.956376422266746,0.994722249188351,0.706805024330647,0.963083962616181
NSGAII_DASCMOP4_11_M2_D2_9.mat,0.998662033096212,0.999016222321416,0.899820495941168,0.998899984871965,0.997443138636239,0.996830285961657,0.913996137680775,0.998213610277217,0.998285376316409,0.926358039068623,0.99872094021249,0.936825776283529,0.997690705454266,0.728737869078036,0.984880691487927
NSGAII_DASCMOP4_12_M2_D2_9.mat,0.998763169179813,0.990318395409825,0.89129769998872,0.981811505050428,0.997594302496197,0.997116230950938,0.878102438754003,0.998340649222975,0.989069346626567,0.924388395405017,0.998952782788268,0.948880925448405,0.996883530142325,0.6499694172929,0.985540986648184
NSGAII_DASCMOP4_13_M2_D2_9.mat,0.997706979862942,0.998470943337497,0.876123954016772,0.990689065866645,0.996693754394801,0.996659884789058,0.860913341558335,0.997786323925799,0.997426119783543,0.87343218788334,0.990842106040746,0.926100164149317,0.99641298498205,0.713306978180087,0.98395221958887
NSGAII_DASCMOP4_14_M2_D2_9.mat,0.998670887163943,0.975201650251062,0.873467178459879,0.99085215839323,0.996331535004691,0.996605076357483,0.852914566784502,0.990166382617923,0.989332728216242,0.887517688858972,0.998374576255501,0.939287177657893,0.99460993417924,0.743963051950261,0.986854696437995
NSGAII_DASCMOP4_15_M2_D2_9.mat,0.990585310589446,0.998880268213778,0.874970434086249,0.976042605667446,0.996631307680906,0.997174469483947,0.875978099884374,0.998096306162135,0.996783559225432,0.907131674345799,0.998343545540112,0.978092759720697,0.995835989068265,0.770628010464664,0.988231730947219
NSGAII_DASCMOP4_1_M2_D2_9.mat,0.998161084223934,0.998394599174775,0.922438499548678,0.998539934980358,0.994168665526821,0.993957220780328,0.918109181715505,0.99760347479272,0.996865929769903,0.917817209969754,0.998175085418417,0.977997435966811,0.997002569016567,0.797866816228927,0.987785325889722
NSGAII_DASCMOP4_2_M2_D2_9.mat,0.996469381666005,0.997387359999429,0.83867346518073,0.995695044071405,0.987262063805469,0.98900331595027,0.827822249074047,0.99373593654151,0.993930465944129,0.826901184668537,0.996297076460568,0.9447417869305,0.991371418705212,0.546845185589817,0.956245882710138
NSGAII_DASCMOP4_3_M2_D2_9.mat,0.997110760719326,0.996138005301907,0.86181808243794,0.99613951722679,0.990359864725939,0.990086479131228,0.872476242411556,0.995981416141001,0.994832390219892,0.838030980483764,0.99760268550016,0.951279530972257,0.993235128676819,0.711012930685541,0.961941350217
NSGAII_DASCMOP4_4_M2_D2_9.mat,0.997310714026295,0.996074355622166,0.856538577872111,0.997435861091304,0.990411757508653,0.989844723026078,0.836346064921997,0.994233201197651,0.994679278021312,0.826308248368174,0.996934770951514,0.956936635862795,0.992223214098666,0.691008629082239,0.961799265145048
NSGAII_DASCMOP4_5_M2_D2_9.mat,0.997129150442494,0.997055444073528,0.871812196130886,0.997346505872596,0.990461151197785,0.98981606907693,0.85582260015112,0.996296254228885,0.99479824838927,0.84856951113959,0.997459885420609,0.965148342449363,0.994052034741592,0.704683001548696,0.973052977276277
NSGAII_DASCMOP4_6_M2_D2_9.mat,0.997902939301877,0.998216738144313,0.892822946948468,0.997964986496278,0.994531336190728,0.994712840699843,0.903879208577398,0.997068962860934,0.997425559476412,0.89750233581333,0.998234861701572,0.960376273960616,0.995558791999799,0.633654330106634,0.972880332851366
NSGAII_DASCMOP4_7_M2_D2_9.mat,0.998382050694999,0.998314692085955,0.872798574316866,0.998074124929259,0.995159212837098,0.995527148425191,0.870609277645908,0.997482585209164,0.997214077905113,0.868977454835587,0.99824378052186,0.944906371558016,0.994847082472103,0.757323214125769,0.977972164339941
NSGAII_DASCMOP4_8_M2_D2_9.mat,0.998118140002138,0.998556333967928,0.898583843449944,0.998426378082076,0.99513144391753,0.995492812728088,0.896600972119345,0.997576874499453,0.997096570953171,0.89209405879097,0.99780385349738,0.964460222762644,0.995832971567721,0.734125872424111,0.979460000517113
NSGAII_DASCMOP4_9_M2_D2_9.mat,0.996587032878817,0.99722501072794,0.848193780081825,0.996964778110409,0.991792806396096,0.992073601725617,0.827907751474164,0.995498769089868,0.994294595047447,0.82405227378078,0.9967179755815,0.941980442818986,0.991354341058584,0.639820971050748,0.975854386750394
NSGAII_DASCMOP5_10_M2_D2_9.mat,0.996945412878196,0.996610899970302,0.879450546748687,0.995810077835444,0.987118935208738,0.987826157974879,0.86266855757193,0.992472778206717,0.992365138546785,0.875868412963415,0.996951990815507,0.958296034243693,0.989383461348363,0.674041155472291,0.951289664647845
NSGAII_DASCMOP5_11_M2_D2_9.mat,0.992643743938591,0.992605542973367,0.916964742685283,0.990918433818646,0.987202466080744,0.982869674296202,0.913595378260389,0.989812728554622,0.985631443880915,0.916907507209647,0.993671062118328,0.965042953678714,0.982588306496529,0.778706175327488,0.966220790376664
NSGAII_DASCMOP5_12_M2_D2_9.mat,0.995744547981776,0.995858691713599,0.948521220354108,0.994880822567229,0.989067708978901,0.989600594104633,0.940856895027673,0.993730203691122,0.991527895292413,0.95160842484917,0.995356677896545,0.976258660683143,0.98982614336866,0.782298099200199,0.97808585563684
NSGAII_DASCMOP5_13_M2_D2_9.mat,0.997129257178685,0.997347455310078,0.948843262291563,0.996107382871306,0.99035997802602,0.990633027775873,0.945445889786871,0.995073258056572,0.994430423256396,0.950950455735946,0.997837554049329,0.977716349483406,0.990602646958089,0.843375840192367,0.979628563087272
NSGAII_DASCMOP5_14_M2_D2_9.mat,0.997263519943916,0.997325628126635,0.94281577148747,0.99557897244152,0.989004920574767,0.987211978036881,0.939709071423174,0.993864723528428,0.993631058404009,0.945043650754582,0.996215128960738,0.97588105290299,0.989877999870303,0.683024918532709,0.975578291680247
NSGAII_DASCMOP5_15_M2_D2_9.mat,0.997523641600325,0.997859084088475,0.961027960254352,0.996839295449423,0.992576139899857,0.992190358462901,0.954805262540764,0.995144285730704,0.994111359648081,0.961439036605961,0.997243057867603,0.98495627446679,0.992908298887745,0.81099768010742,0.981901982504905
NSGAII_DASCMOP5_1_M2_D2_9.mat,0.997317575059235,0.996261828843137,0.829615164283927,0.995961768818162,0.988553554033195,0.988053293437283,0.825211347043513,0.995903332780966,0.992997209737349,0.827620393045908,0.997129793073728,0.960459676796788,0.992444856521409,0.608363100858707,0.970080803991763
NSGAII_DASCMOP5_2_M2_D2_9.mat,0.998251036434107,0.997502539371076,0.905334787081027,0.998082827785797,0.992930831459185,0.993147130857397,0.898316529870787,0.997341146977694,0.995298772530865,0.898067323283708,0.997667657301778,0.968578841714629,0.995260599742189,0.726478991241752,0.980188179295252
NSGAII_DASCMOP5_3_M2_D2_9.mat,0.997840360486852,0.997778142144178,0.905487592732763,0.997858220111794,0.993875535554934,0.994135475631326,0.898089514713304,0.996907679591582,0.994830073690112,0.907075207941167,0.997862528572054,0.973605530139022,0.995902411192578,0.771239534130842,0.981424392403652
NSGAII_DASCMOP5_4_M2_D2_9.mat,0.996833618048395,0.996129738568286,0.846111817423818,0.996474782723027,0.989552614937733,0.98957205017218,0.840475814868085,0.994149873819273,0.992764360963554,0.839119402317178,0.997151043705897,0.958989355608284,0.992908513783377,0.591946977866941,0.961909152811447
NSGAII_DASCMOP5_5_M2_D2_9.mat,0.997601446908093,0.997834465880615,0.900286778567881,0.998082948107693,0.993399910122815,0.993149101492788,0.893160841440676,0.996788235638801,0.995227899490621,0.894561022932128,0.997476170336845,0.973189148671429,0.994258960040899,0.643700788973507,0.974094226546069
NSGAII_DASCMOP5_6_M2_D2_9.mat,0.996070442515642,0.995793772406001,0.892409217573759,0.994447137901766,0.985435716244094,0.987781062888509,0.88339922515408,0.992729236421086,0.992413553819023,0.88493507451612,0.99555441512189,0.958413522452734,0.989201457086871,0.654547522518811,0.966364034412246
NSGAII_DASCMOP5_7_M2_D2_9.mat,0.997709175967329,0.997720069487823,0.914689730189484,0.995870374205903,0.990762356739035,0.99087083791638,0.91035171623018,0.994294736328667,0.994228702227359,0.917414550633725,0.997510495379688,0.969704644639403,0.992508674033124,0.796771032045625,0.970233208619294
NSGAII_DASCMOP5_8_M2_D2_9.mat,0.997569827342309,0.997258159977321,0.911555484020386,0.996114816942272,0.990563233795452,0.989969684762449,0.904781384642488,0.993635502007034,0.994040229033331,0.90639379980421,0.996985160296205,0.965028596541845,0.990864711723189,0.762563402752507,0.965382744319901
NSGAII_DASCMOP5_9_M2_D2_9.mat,0.995693488790435,0.99635531556875,0.870469350786661,0.992729530494435,0.986081748480404,0.985797191016579,0.85824503518127,0.989880982026062,0.991443810615037,0.862937865317692,0.995514703679258,0.945609207653352,0.987885422245264,0.688513878760694,0.95002706852962
NSGAII_DASCMOP6_10_M2_D2_9.mat,0.962739922887529,0.971938489981284,0.87567332156935,0.972651142418863,0.957971886759065,0.972108280854265,0.899371473199236,0.964280097912282,0.969966466142031,0.869514093561598,0.971161237654812,0.964546349142801,0.989251345573558,0.534234511899372,0.969110124689453
NSGAII_DASCMOP6_11_M2_D2_9.mat,0.982312434909122,0.982366280366364,0.945496269277057,0.980279503166024,0.975879423230504,0.97366359092231,0.956469893434358,0.985400686588269,0.98553626263588,0.945960449416643,0.990630298830066,0.97690905787727,0.989897776066847,0.676490294031177,0.97881554943645
NSGAII_DASCMOP6_12_M2_D2_9.mat,0.97811225006251,0.982272647179577,0.938795284275314,0.98140912672449,0.975030359843145,0.981153046946039,0.958348751818991,0.984696721880448,0.986035545997993,0.947510838875745,0.983423850556706,0.96507570174355,0.984536871924009,0.705290401828777,0.976083677639939
NSGAII_DASCMOP6_13_M2_D2_9.mat,0.979613679080787,0.976780497018183,0.941422932665419,0.987136244276585,0.976308934181483,0.973435279907183,0.962534807264258,0.985680038600729,0.987528184406764,0.95001781982371,0.983052017657081,0.958957107389285,0.990560708173425,0.655332968430705,0.975558870056071
NSGAII_DASCMOP6_14_M2_D2_9.mat,0.990798573213331,0.986216914233179,0.945287315656687,0.991348710165771,0.971513124702033,0.982713819452926,0.949628458202218,0.987236873212363,0.984707285682255,0.941527361995684,0.991966506811728,0.955560364749778,0.986872166696204,0.61003288954282,0.965991685891221
NSGAII_DASCMOP6_15_M2_D2_9.mat,0.963991895866877,0.963495611374812,0.941604616090453,0.964321995555351,0.950895302155871,0.956812549389375,0.936398119528613,0.958551083044723,0.964492087304283,0.945123335106617,0.9699179973899,0.967552696736002,0.976489870828816,0.665967547942251,0.972933578023445
NSGAII_DASCMOP6_1_M2_D2_9.mat,0.991282394411705,0.990633063190331,0.884416325186611,0.99406130008761,0.990798777687076,0.996873172517732,0.92425231918942,0.996882212096202,0.992564247851736,0.866894282097711,0.992188577973239,0.973593910848717,0.987870121899739,0.559529601812791,0.979037223553065
NSGAII_DASCMOP6_2_M2_D2_9.mat,0.989847357107867,0.993408522098163,0.902775528687555,0.994130026404046,0.995770943317371,0.996746200356053,0.935603470100204,0.99668682067617,0.99372368621072,0.886847698557817,0.992076467340998,0.976699622196948,0.989667425246144,0.634897143658263,0.984448663660819
NSGAII_DASCMOP6_3_M2_D2_9.mat,0.994233314448033,0.990850818254924,0.888576266131969,0.993852006121475,0.990951278861843,0.997038540265333,0.938346255928182,0.997167077456227,0.990254640815662,0.880472800488969,0.987233949636372,0.963399523455026,0.987769133755456,0.574021175396738,0.98255856641429
NSGAII_DASCMOP6_4_M2_D2_9.mat,0.991906172008484,0.988891345673954,0.875949847234315,0.991762602265181,0.993825020258973,0.99717450368202,0.926586894031044,0.996807546706924,0.992452208207365,0.857403744755356,0.990635551852826,0.963131083382603,0.9854874678059,0.546131213930436,0.973030020607476
NSGAII_DASCMOP6_5_M2_D2_9.mat,0.986708954549098,0.983965464291648,0.900659641848854,0.985297361928914,0.972680834706256,0.971265744485802,0.922621972588669,0.979287440113589,0.989901609964632,0.867066968431602,0.987760197970676,0.96484161677489,0.987847658783983,0.575421455412664,0.971086127303861
NSGAII_DASCMOP6_6_M2_D2_9.mat,0.99275318345308,0.990183892583503,0.882039678286497,0.992574193755945,0.992429556140008,0.989671385812613,0.941867338102099,0.99492498148217,0.991147918007009,0.887767555707709,0.992121928387398,0.96700262800591,0.987851632094829,0.529563136003676,0.971444511498143
NSGAII_DASCMOP6_7_M2_D2_9.mat,0.993185511908066,0.994614262498329,0.915590285898337,0.994420566436665,0.992428421349932,0.987443309142676,0.952765953824293,0.993212965675884,0.994653710984381,0.912900460762352,0.993057478044983,0.976751457904074,0.98866033398706,0.656285667438768,0.974474229171089
NSGAII_DASCMOP6_8_M2_D2_9.mat,0.994525344597635,0.994769426735189,0.920666941559325,0.994089257445335,0.994141820574541,0.995011947147146,0.948490553323583,0.996537978379625,0.994153952499879,0.913667358338274,0.994231347486424,0.972096735214677,0.991105648896627,0.563896693313823,0.982248816829337
NSGAII_DASCMOP6_9_M2_D2_9.mat,0.994731174043834,0.994279786567767,0.934597124632131,0.994506500578021,0.995490351461171,0.994360305121427,0.946026082931283,0.996327752717843,0.993058563094414,0.922035377440333,0.994123727823369,0.976099047638571,0.990406294171337,0.620282591255023,0.983846317144961
NSGAII_DC1_DTLZ1_M2_D2_9.mat,0.99756994701585,0.998003714880211,0.997771971459011,0.997835826722446,0.992089788044234,0.991416767122159,0.999004613711129,0.999008226347026,0.986524483772798,0.978020501622662,0.9981606806379,0.995051997111642,0.997550431351329,0.997505956339828,0.965083102697264
NSGAII_DC1_DTLZ3_M2_D2_9.mat,0.96359186730612,0.94938963775466,0.954497627874565,0.95718029252824,0.697629623425073,0.699068540976865,0.976093672344514,0.985070816948482,0.883675160434601,0.425222262474859,0.953901258346568,0.85112521314445,0.944274551727356,0.902773682866192,0.979142758082724
NSGAII_DC2_DTLZ1_M2_D2_9.mat,0.998917673248357,0.998886042214224,0.998948575213751,0.998857664991607,0.99983698546913,0.999842967409435,0.999010550048645,0.998970301840978,0.999506436136679,0.999932206829345,0.99959233119839,0.765256345768476,0.999775722128523,0.998109498728167,0.999021025754697
NSGAII_DC2_DTLZ3_M2_D2_9.mat,0.998727291914,0.998698347406719,0.998667545139899,0.998715672403507,0.999213563597455,0.999216355969687,0.999050719685477,0.999111737672756,0.998368754755041,0.99905661234767,0.999858601868883,0.935144417326007,0.999859328932859,0.996974555562888,0.998951379616891
NSGAII_DC3_DTLZ1_M2_D2_9.mat,0.998488704083758,0.998686368575827,0.998368241913761,0.998497287386955,0.961234949382367,0.994708229157551,0.999484593560761,0.966312553780892,0.992561697776994,0.986033562002361,0.965315019653165,0.994464194331837,0.998346993991307,0.998669066583797,0.966003828538378
NSGAII_DC3_DTLZ3_M2_D2_9.mat,0.999075469793632,0.999143217970465,0.999030905704135,0.999008128450227,0.993481693608336,0.993732603108646,0.999435391794554,0.967246710971442,0.997790227576972,0.987260864373978,0.862553371943559,0.997066749040989,0.998887550943129,0.998350038921402,0.999619122700322
NSGAII_Eq1_DTLZ1_M2_D2_9.mat,0.91084410508201,0.881194741417447,0.780287860135873,0.881240619158551,0.777655279358076,0.836861637465562,0.849311416537925,0.792483800120138,0.910726068148001,0.708042398902477,0.881100253862007,0.355202027016041,0.954980045484124,0.9253235873642,0.781697118366439
NSGAII_Eq1_DTLZ2_M2_D2_9.mat,0.703291390243151,0.70328139389924,0.928358540114649,0.637368474633558,0.604560388694187,0.670441353876518,0.925795425067314,0.685006344458197,0.703248305013259,0.993237284043748,0.570829236471115,0.859977252987774,0.96671328312986,0.999921422763583,0.929371047673652
NSGAII_Eq1_DTLZ3_M2_D2_9.mat,0.890332261847367,0.79677911513688,0.766857360692179,0.828026304669269,0.796839229431839,0.734489492063737,0.687277924857233,0.796946179280523,0.859260260994674,0.815066425109939,0.796807059047289,0.242709814141717,0.936934198555146,0.765591123956442,0.891094681219728
NSGAII_Eq1_DTLZ4_M2_D2_9.mat,0.999993759297553,0.999997500251596,0.998347428869441,0.999996253867559,0.999992478044336,0.99998871930457,0.999521289614838,0.999997133330894,0.999992513917258,0.965933888942655,0.999983385066031,0.999963324039301,0.999996252611674,0.999976258663478,0.998751930996549
NSGAII_Eq1_IDTLZ1_M2_D2_9.mat,0.822003045257026,0.925641055413924,0.817643693265009,0.925737705096964,0.822051192011122,0.807261445923602,0.892673817761132,0.777667389064757,0.925676618114316,0.765642533073383,0.688469218013867,0.332647690305204,0.954935011596287,0.847802115382711,0.855894065911282
NSGAII_Eq1_IDTLZ2_M2_D2_9.mat,0.86989453075731,0.898822091001143,0.955585854220504,0.913281974183244,0.826691071742809,0.85557554469411,0.694228136194733,0.896494969995422,0.898745376059059,0.796255067709023,0.855007496786443,0.999368005781895,0.970922889968586,0.999959353488258,0.732355326703778
NSGAII_Eq2_DTLZ1_M2_D2_9.mat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSGAII_Eq2_DTLZ2_M2_D2_9.mat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSGAII_Eq2_DTLZ3_M2_D2_9.mat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSGAII_Eq2_DTLZ4_M2_D2_9.mat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSGAII_Eq2_IDTLZ1_M2_D2_9.mat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSGAII_Eq2_IDTLZ2_M2_D2_9.mat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSGAII_LIRCMOP10_M2_D2_9.mat,0.809882991632321,0.812933569558587,0.827385213150146,0.822847355111914,0.621047765933737,0.627490331713594,0.960249396733581,0.950881045342115,0.559876936449268,0.214368128367797,0.785764919855372,0.729719656089907,0.868663952368059,0.899113852893458,0.908700351134578
NSGAII_LIRCMOP11_M2_D2_9.mat,0.935915402202106,0.911441765447247,0.955093764764187,0.941287687165882,0.911096939417369,0.930143795455995,0.970830132189202,0.956619260886665,0.944036521858701,0.980268133308669,0.547252466126151,0.957428081404902,0.990058831412863,0.994021761557914,0.991880526061908
NSGAII_LIRCMOP12_M2_D2_9.mat,0.736602718426142,0.720709761642527,0.844112466992059,0.710806665312992,0.757205292215858,0.74350131889383,0.769609073459773,0.732360708436195,0.739996794713698,0.90111539357893,0.298341532698032,0.777870021470307,0.917546438190638,0.881022252257098,0.998332222188035
NSGAII_LIRCMOP1_M2_D2_9.mat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSGAII_LIRCMOP2_M2_D2_9.mat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSGAII_LIRCMOP3_M2_D2_9.mat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSGAII_LIRCMOP4_M2_D2_9.mat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSGAII_LIRCMOP5_M2_D2_9.mat,0.853918877280359,0.848797207377832,0.848727558548027,0.855869854820523,0.954005962489379,0.937557215773486,0.886732059201847,0.891299263577183,0.718074916331768,0.701576080595169,0.990316963615988,0.88383250001289,0.974770825722983,0.787517227390304,0.909005920598776
NSGAII_LIRCMOP6_M2_D2_9.mat,0.712818660583351,0.711214798768469,0.711652565788848,0.712285050455732,0.985787684567644,0.983083984341633,0.820677106819098,0.813282708111734,0.551099357440118,0.95932454308066,0.965158074548068,0.767307629075148,0.95004529160207,0.611097960075881,0.828509635566265
NSGAII_LIRCMOP7_M2_D2_9.mat,0.898682557540517,0.906608005890202,0.922122252657706,0.835646032080155,0.967813868162709,0.936412247843287,0.843967040579917,0.937289597556294,0.90791284778184,0.918044803856066,0.831733748251487,0.971869228228524,0.957362566797807,0.96499468363866,0.878042261919539
NSGAII_LIRCMOP8_M2_D2_9.mat,0.7213795880148,0.724838992416077,0.880722994822367,0.639248829506642,0.901138581750689,0.844684180707566,0.718490942357289,0.840607202487908,0.758598980054656,0.870036979713305,0.666050165342266,0.981394017538382,0.935760712619383,0.973401560569488,0.840393591757564
NSGAII_LIRCMOP9_M2_D2_9.mat,0.982795001671416,0.962781901703547,0.998436632983987,0.95071243885602,0.890062113092481,0.886775360821238,0.997895834473378,0.944386870791321,0.938253403433592,0.968723875047893,0.787734981418912,0.995457385382189,0.997456851224484,0.996573255152727,0.999319240531969
NSGAII_MW10_M2_D2_9.mat,0.874982361753628,0.839893785347222,0.846524554897069,0.762080435123734,0.896824007841282,0.870228002653851,0.901591661649952,0.917595791763215,0.507844234312999,0.652481679931073,0.835068814056671,0.879192512759925,0.889598696095816,0.860234823246516,0.95785168368182
